query-id	corpus-id	score
fb0c769f4e88	148ca35d6ba5	1
e00fa72b11d5	47c35c54850b	1
b0446fcb5487	848c3353a883	1
9ea44cfb6015	d32a32deb120	1
01962bb64a67	80a211b91ece	1
09f692582c56	28612734dcf7	1
657dacfbbf8e	999f3af18d50	1
ab10772904a8	74469e20dfc2	1
f43efdd93208	cdc5312debe9	1
8393647a4359	beec133478d5	1
e32a514e68b9	aa84d7fce01c	1
dcae51d83870	ec81d4849676	1
e4f5f7531fff	ccc7837ba626	1
ff1510cec5aa	494cf73f5ac5	1
e8df4e71b72d	c6efa11a666f	1
0dcc359e416f	308aa48bf668	1
494215194d46	7b91eb12132a	1
e1bc5d3a7e74	724c81d143c8	1
f842a6cb9a8b	6b706b964a46	1
afdd6c2da636	beac1ae1d78a	1
6baefb4562d4	4ecc69e25550	1
d46033d4b5ec	acaf9be362fe	1
3962328f7aae	2feb33fefdec	1
0ef323be59b0	b113513d0e08	1
a3f5222d1562	098ab8a8f4f5	1
713304b4e418	07d309d31933	1
fc53819a62b9	190475f9ab36	1
f58dcbcaa7fb	cbf89295fd20	1
f6a6ccc45c52	3662f90791b1	1
2f46e34ada8c	4f87b36fcd60	1
623a3f77715f	985a6017d515	1
5ea5030a9e88	92b6b7cd9e2b	1
4e143689ecaf	cb5a80a974ca	1
a461fd8f7e5b	51e6fc181537	1
b77ef534d3b6	77b2ce824f2a	1
681173bbbf4b	3cb09e6d33ff	1
60f53f337823	9de58da2caf0	1
566389d42ffa	784e7437dc98	1
d4724f467be4	e08c6cd2f6ae	1
4ca4bb581219	5c4e266d9f3b	1
227ef7e9b565	9fb859ea5032	1
dc7a17d44048	451a539cae66	1
4fddd2c8007c	c105e35e6474	1
a5d9b6d46d3e	582bc2976520	1
a32ed46f0b8c	385d4d848c25	1
a3371b21bb9e	4ecc69e25550	1
b619ddf22ba2	e06c22310734	1
109e8939aac0	88cdf9cb9688	1
8d0d44101b13	4ecc69e25550	1
99b605f50436	88e7d3fdb55a	1
1afb75a4ec4e	15dfbdbac906	1
0e71e3161e8d	0ed1a58257e9	1
b46a5ffce79a	8373c9e53878	1
580731852a76	a9b333c7ecad	1
4c0bd7c1043b	048b922ef9b0	1
18ca0b329ddd	6283ce987131	1
9a79ab9bbcd4	de5aafa458f2	1
98c2160b2f68	8373c9e53878	1
b2423f44b3ff	de425b9e2b6b	1
60dc181216c3	136e3c3d7d62	1
8158a169421f	b4f52d9ee7f0	1
cad1cb54e36e	8373c9e53878	1
412b606a12f6	f2a3e895d8a8	1
9334a189e7ab	5776095f47c1	1
eb7571132c66	8373c9e53878	1
3d1b5ad0d3da	0b3b5d7002cc	1
b6f456bb1bf9	3ecb8b6f655a	1
2fd97dcf43e8	f20a7d385023	1
3c1f92bc2d60	d9884fe3144a	1
ba2b557b2981	9b0b386d731b	1
1489405c09b9	94975697cbc4	1
909db8f5a2ba	136e3c3d7d62	1
6ea7c27e1086	7b91eb12132a	1
e5dd0cd23422	978e0c1daadb	1
180270aaeb6e	832cc9f921cc	1
77ff6dd2b6e7	7b91eb12132a	1
0762bafc198a	7ec8e9375f97	1
8ead497ee106	d3c3317e89fa	1
e7e9fb74ad04	f3dad93a293e	1
28ee905f30f0	5c5f9123cc24	1
f0ace3819c96	e08c6cd2f6ae	1
fc1b81cd5674	2c22270264a0	1
b4933d82100c	f963a8836e76	1
8ad28be36d38	7f06eb6168f9	1
8c28153335c2	eb10f9d05d13	1
365bc5cc6ba4	3eb7e4360bbc	1
af7cdd816ae3	da009b62a4ca	1
ce1f0203e1e6	5aaa86bd78fa	1
af55b73645b2	1b5045af67ac	1
99dc7a7cd803	5b7c3cf16b78	1
1000f3383168	5f770b189e9b	1
2ff884ef045a	ad8d46ffcad5	1
8837adec8a46	600eb0a8d598	1
d59a45a12d5a	2156a10b0897	1
821a46fca06d	7b91eb12132a	1
c00a1b6fd1bb	7ec8e9375f97	1
6909533b264e	7f06eb6168f9	1
46a84fd5c7dd	04bb888c1956	1
4733e3dbc1fd	18b5362682da	1
140db9154542	4ecc69e25550	1
a135eb75c61a	1fae95eeb665	1
d54f30de830d	85bdb8be9eaf	1
038b6e465df0	7b91eb12132a	1
82050dca7240	99e9416d7ce3	1
d8e85cb872cc	73cf824de050	1
fc4d4d02765b	390d57c20184	1
5834b03e3e15	f1742b7659f5	1
ddb9f7db92a8	b445e60c3ee6	1
97e71721cf3d	3c51cea0db10	1
473bd82a93c7	de1e807557a5	1
ede9cd443d01	222383276120	1
79f2226af1c3	06100c323eac	1
4dc2497b7cd4	d4f5fffbcde1	1
49aa30b05c7d	4d021f0f5395	1
d0445222558b	413f9e846b03	1
bcf8d31cd445	8373c9e53878	1
338c1329a68a	c76e24e25072	1
8c256dcd0371	4ecc69e25550	1
148d0ea97153	53d461b27f21	1
58e5094375e8	d50faaf721b1	1
4d5fba94317c	f8e537842b27	1
33cf22e1540c	3ccc490faab8	1
f07128fbd0b7	c8d6d500559a	1
953287b09a94	1a6fd8a3135c	1
d344a4360697	1db897c8492f	1
d961a9994a94	60e7acc6e3cc	1
4300085a6fdb	dd9344f4197d	1
059db162e3de	494cf73f5ac5	1
fd5681c3a38b	d1fc7b1fb29b	1
b010c133510f	15dfbdbac906	1
b8212e03c4e2	7b91eb12132a	1
b1da3e19a725	25b978708f7b	1
693957e3c1a7	586379418c6b	1
948d095ee23b	a3ee9f2a6f7a	1
dd25da4d04e5	96396f75ab29	1
df952d67f543	439d2f6f1b0a	1
4bd3ee60d7f8	43090adc2136	1
0974853d5e13	e08c6cd2f6ae	1
c47fe92fd23c	750d30918a18	1
851687949e6b	9208cdcac6ac	1
24e8a2331839	4ce106f9f1ba	1
937d5e7c390c	acb00cb6c46a	1
d5b08dc77d02	7b91eb12132a	1
5c328286432d	41532e1b43d9	1
910a9455c9bc	0c835ab27716	1
db04dd9882db	761801610c4c	1
95ce518ba6ea	ada3c9d2a879	1
e6fd61fbf437	8373c9e53878	1
1ab1319ddb8f	7b91eb12132a	1
e86a0e62d349	d1e4dcaef297	1
ab50c455dd6d	b5a62dca7f65	1
b6ade57e9444	494cf73f5ac5	1
f5a22279a0c9	06100c323eac	1
7d61105124b1	b60097f099db	1
ff046e557b11	4ecc69e25550	1
f8fa63592751	e08c6cd2f6ae	1
dc01c50dd49a	153bc3d952ea	1
450eeed86166	d07f86dae5fd	1
d16f6efb5050	005d13795659	1
b427634388a4	467814b1b930	1
32d2f859c3a2	de8fccb484b1	1
452223acb712	ff101ea536d0	1
1bd0e10da48a	01452255707d	1
bed5b69e3285	719409251bfa	1
3add6955cebd	b953978a71f5	1
6f92b1dda541	1981b73e59e9	1
1e5a0c3b79bb	e08c6cd2f6ae	1
1466cc8f3140	8373c9e53878	1
2fb6f427f971	5eea161313ab	1
41ffc8b3c7a3	cd3195f0476c	1
d09caddba629	01f4afeb3002	1
e6d04c651d6a	d1fac6a304d3	1
bdd2741cc424	c5a27cbf1a85	1
e6ac4bdec5e8	9c05cba6391b	1
09f240b2b4e7	59d78c85831c	1
7f2aa4f1f657	f1fb96a421dc	1
3911f2298b4f	36832a4cfcd4	1
e9cbed042ba0	da9c81932d3c	1
972ac7b1d1bd	ffc93f498bff	1
0b0f4c1924a4	17cd9284e61a	1
0637a58adb53	28cb555554e8	1
474781bcfbd9	c6529db504a8	1
35aeea8a7234	e17330df2f9f	1
bb78c4bf7f0c	7f06eb6168f9	1
33ac7908b1ab	c093175274ab	1
627f9279479c	4fc8a7987c56	1
92737b0aa4e4	e62224196062	1
440e4a861e3a	ee14572b7289	1
a305bb6877de	bca7d64c794f	1
931345cf876b	7f06eb6168f9	1
0132b39e6e79	fa39d23b403f	1
6156d933d934	3188d682cacf	1
82c8ea768c26	d4f5c050080f	1
411ef1104930	8373c9e53878	1
45b2c15c5c0d	d3ea8f7f1383	1
0132cbe71d9b	06100c323eac	1
8e3e3ecf797c	9cbdcb998d4e	1
9ab31d3a9482	7cf2c751a8df	1
807f8c483a16	e5f00b7b8f43	1
1470fa3e35f5	d7f852b3583e	1
b1818d2a917c	b92de0f11665	1
43444812058a	f1822521aa55	1
8bc790135aba	7f06eb6168f9	1
5c20b223eb5d	494cf73f5ac5	1
6b30912d2259	7f06eb6168f9	1
b3ad94d38578	7f06eb6168f9	1
f0d984fcc89d	7a344cf4f3e3	1
24aae0b5909f	f824f761b352	1
b8ced835d768	7f06eb6168f9	1
26899636c386	ebb75999c91d	1
0f6e4b2541a2	42384d4d880c	1
27d3c2fe362c	dd48d157c900	1
2375a472a1af	b807a30bf09d	1
53f2f0b80346	1c2f0dcdbe29	1
dbe1cfd0fb5f	2f8726f4a7db	1
3a284e193394	a24d7de569e6	1
9541504648fd	52623c84031d	1
cfb7f1cea4a3	ef84f507fc6d	1
de472ad94137	06100c323eac	1
c4d501c98989	e08c6cd2f6ae	1
280986560143	e69b60fdc6e1	1
7d0acc9215ba	de379134f6b7	1
4d0cf3f54ed3	494cf73f5ac5	1
59cdfa063db1	4ecc69e25550	1
63a39a59cffc	494cf73f5ac5	1
82bbb6b7ffa0	8d73eb383c33	1
dfead57c372b	c4f4a9822ba5	1
753282485f83	d67a16a4ec80	1
09cfc934975c	953b0ed7adc4	1
dd8854786201	be3f10eaf985	1
c70c64e2317d	7f06eb6168f9	1
750e6bd221e7	7b91eb12132a	1
4e96d20611a7	25ee8aefb6da	1
a7c3df36bdce	494cf73f5ac5	1
40d681193fcb	8bb54d54675d	1
5fc0e6a0c3a6	06c842904c27	1
3979dcc8d91c	e08c6cd2f6ae	1
1f3aefbaa21d	7f06eb6168f9	1
e4229739eb30	ca718bcea74b	1
969949c64728	1a6f28d089c5	1
733832fa4ba8	9eb20734ba84	1
641047793385	966cbf3eeec3	1
164b09f91a49	df513a22b037	1
6f9a837d38e9	bbd6a7f22c6d	1
02e9d0da42cb	735b4456c48e	1
ba591a5ed03c	797d1f60cc58	1
52cf9e86f7d4	8373c9e53878	1
f22c6d268e19	8b1ad3806f32	1
35515753fa7f	755bf8517fd8	1
957fc8472b02	4ecc69e25550	1
26653d6abf7b	4e048e4cc873	1
c59b8123a159	98b128fbc225	1
2970dc0d43f6	1f40f42127e2	1
fef416bf351e	2fc81e48d429	1
05e17ad16508	9f2e8816bf9f	1
08592714ae99	2853a9331f9a	1
44728feae309	1c0d07f5d8e5	1
f6fc28fad4d2	985f4027bf9a	1
7611bd6cea6d	1939a4211dc9	1
e00897a42b27	5d102520dcd8	1
e503f05581dc	15dfbdbac906	1
812073a96d62	1985a1158f45	1
b98f4e9ffe29	d43eb4328e32	1
2b9a8c1bc053	bcf3619a3283	1
e7b132c885ec	a6c2c5b57e9a	1
535c5ce591f4	7b91eb12132a	1
50ab0916a4b0	e08c6cd2f6ae	1
93fd87fcce03	4ce106f9f1ba	1
1e4c5362f5d1	37394ffc1fe6	1
c52a4c32d6b4	494cf73f5ac5	1
024f6d17755b	2b1391e6c513	1
c61c1a81c15c	9e4a47d582b6	1
07c27376ce03	ffff2d115b79	1
b4baf52cc09b	116055ab9d12	1
7a3525ab7ac4	43af4e3f3d32	1
35b724813775	b0243030fd21	1
6429a668bae6	425960a13225	1
47ea96a6e0b4	1ef4bb579a30	1
c5c4760bc6f3	1eac45b2f585	1
83bb754c6166	a1861a3c30a8	1
d58465af3532	fe04b8193925	1
800f2e65887b	224244735ec8	1
17ecd0d8f682	7f06eb6168f9	1
5f3cfe3dc69d	b485c75f801c	1
4d3a62522afb	391394f73afd	1
a04a86546530	2a163db32339	1
7f66620b8a56	5fd051b1d198	1
4df7acfbdb36	bcb6de88a26f	1
82fc020f7202	7f06eb6168f9	1
d1e41aaef43d	0b30c16b7766	1
49ec71cca621	7b91eb12132a	1
816cfd03351b	62e6867752db	1
168a83e62e5b	15dfbdbac906	1
1d8dbc7f156b	4b997a8afb12	1
9ddbe237e04b	1b6933308df8	1
c31a3e210de4	ff8179dd2e75	1
bf1dad6f3e19	e08c6cd2f6ae	1
006ae7c42282	067729442bcb	1
852be874f911	cfb0ba720717	1
3fecbece57d8	4a7e6c52478d	1
094569a01fb7	8f611db3ccea	1
e189c7690aa7	4bc884ccc3b0	1
7b5ac1be8725	42ce5e988840	1
acb522c75a61	c811df0b8c3f	1
56e7b07df9f6	f22a95db4361	1
3f2e0b0e1276	70c1aafe1405	1
1ab8a07c907e	06100c323eac	1
35e27c46a296	4ecc69e25550	1
c86bb4d4107b	195bfacb116b	1
ae04dfe30587	c383b35e0a75	1
61b8a1febef1	f4bb0c2b95db	1
597c8c8b6933	15dfbdbac906	1
af5ff23ea1b0	15dfbdbac906	1
f38079d8db56	7f06eb6168f9	1
aba94246b236	494cf73f5ac5	1
046ec2458b47	0b39d72b6568	1
56bdaa8f9da1	4ecc69e25550	1
6614321ade5c	06100c323eac	1
7cc748682922	8373c9e53878	1
25f0323672c1	f8ddefd27127	1
b0ed48f471b7	8f57e59f4b9c	1
c9bb6ba31a03	494cf73f5ac5	1
fb40fb35a4a5	adf1ad242576	1
f0361453f97d	213d2604040e	1
db93698681df	9cfc9de246bb	1
95319df047ae	8bfc1306a9ed	1
dfac3ed33e95	0642dc153e88	1
f7e2952e9067	0edadb73e496	1
15598734e9d8	8373c9e53878	1
f5c49b206674	53101101cb7a	1
fb30b2bf8722	3e7b9bf98d71	1
715ca08eedc7	50c7ca98e26d	1
9188cca7aa73	a03f7de85963	1
348b82b453e6	b113513d0e08	1
b4ed453b5ed8	8373c9e53878	1
3c42e46e5c8a	9de58da2caf0	1
fc9d42dbd0dd	c811df0b8c3f	1
a9f561690049	5f3da599ccb6	1
d27866577f81	7ea4339bd3b8	1
c006ac75936a	ceaeb7d81c14	1
a2d137c75535	039fbfb4f636	1
a4eee24aecc3	e7d255aa0cd1	1
c6fed73d3986	03ffb22eaf73	1
5ecb7d8e4e77	01b50dcc1225	1
7bc217739d40	e99a49c969f9	1
cc55b16a8686	b049535fff8a	1
9fc2dc05533f	5decf5f6bb6a	1
8a77cdab3b27	8373c9e53878	1
853358ba7ca1	9d43a1d92edc	1
7cdcabbf7a10	e08c6cd2f6ae	1
5188125a0d2d	86f7061d484b	1
b16e66465a75	c408fe6f6c0b	1
5c26b7ec95dc	d8fc3a2fddff	1
0733ff1d2c9c	214ce14efd49	1
4f3d7f88796d	9b35b69c3884	1
9898dfe4b622	396535c2caed	1
817ce9c2cdc8	6610d19e1c9b	1
917763f2e5ce	874a8e20b127	1
94209c5abc06	06100c323eac	1
946cf10cf58f	e5d733e87ac1	1
4a57ad3665c0	042dba1ec4fc	1
90c60d2324cb	eacd921456ae	1
606e68511ac1	41c67a802b2d	1
b8a1f7cd5447	c1c14ee97cb5	1
a41ccfe4fba7	116055ab9d12	1
d76e42008415	9af397453006	1
1ce29e1873f9	31f5bda3f8d4	1
dc57c4fc2987	06100c323eac	1
bb37f5b5c708	84be9387c030	1
e0d95cda7022	4ecc69e25550	1
f6ae5361ecb7	456bd019e6fe	1
76827d0adcd2	c1b0f467b810	1
fc2f1335ba52	4c5c17fdbe1a	1
0ee5b2936673	ebba0f6cf974	1
c8b84bd746de	d67eb151df2b	1
328ba67162e9	d930eb8c8a39	1
42ebb5115215	4ecc69e25550	1
d875bacb95fb	4c70bb555a4b	1
131e5c06bbc4	37943933038e	1
9ef8828d344c	8020ece70c98	1
29ba9aeabbba	15dfbdbac906	1
9ce1358aec49	7b3e1e8df77d	1
1682f4dd6f84	1c5dc3e7db2c	1
611e8a2f2224	2c22270264a0	1
412aae7ab2cf	ce0b1f690775	1
02af858f7570	846893c8f551	1
a3071d460267	94c4dc3da087	1
259d5b8c2660	15dfbdbac906	1
c391408f9dd4	4698e88f18f8	1
ebcb5e2eb789	1ae677771670	1
72db63700728	0e192755872b	1
8c55cc8375fd	06100c323eac	1
0f092126581a	7d5f62d305ac	1
d76070f4942f	d8aae66b2f03	1
a3a4af37816a	4ecc69e25550	1
742c9906b3fe	7fd1be20e48c	1
3c125c6f424b	4d4d64b75946	1
112c4bb4290e	2486da24a7ae	1
80c250eb4697	06c88dc1809d	1
74240d5b71dd	06100c323eac	1
e6cd36aae19f	dce4bad801ec	1
bde98f069d99	9d961a21ac4d	1
d88f040a2867	15dfbdbac906	1
807184f137a7	f8ddefd27127	1
0395a0c96ca7	15dfbdbac906	1
d29c1284973c	82f1dadc8e92	1
d7077b7ac2f6	724c81d143c8	1
7cbeb2e481c2	06100c323eac	1
bd1fa9f2e4a5	51e6fc181537	1
175b0e7594c7	494cf73f5ac5	1
e8373bc9ee3f	048ac3794343	1
d2fb6fc71ddf	7b91eb12132a	1
7781a371ab45	43de76b3aab8	1
5523d1b5b5dc	49914f55c8d0	1
2d37ec851b87	e08c6cd2f6ae	1
6c3b98ff0d49	953b0ed7adc4	1
8183c7800ea5	c8d287aad155	1
cb82bbb121ac	06100c323eac	1
da14d02b2ed0	3d7caff42975	1
40eea6c3239d	28bea7e03571	1
1670a9a8546a	f16916795c7a	1
3b76321a754c	53826dd0b39e	1
f8e98ce3983d	0ee333851d7a	1
0b288e492ebd	27314dbd0908	1
e45629d3b8e4	8e36fa67fba4	1
4e712773e2ae	80e1cce10af4	1
1af5fe1ad416	494cf73f5ac5	1
c5fd7192e0ef	4ecc69e25550	1
4a6e93876afb	64bf0db6994f	1
a6cacaed480c	e08c6cd2f6ae	1
aa801b793635	83e236f83c4a	1
5956ccde7876	6a7f5d03b242	1
f9c290901ef7	e08c6cd2f6ae	1
966e8259e472	4ecc69e25550	1
f5e83e221a12	600eb0a8d598	1
6e50c0a8c78b	f969b7c9bd3a	1
bd928b551d4c	33a0dd3a8119	1
28c1c3969759	c60f478b955d	1
fcb3160fd960	53cad6ef15aa	1
07479d438c07	e5d94ba3619b	1
6f19b27ce660	faf8fa9cb278	1
e3e90822f611	c6efa11a666f	1
9c0ef97c9703	60b17a589587	1
0cb1f292f063	b22758fc783e	1
7a694065bafb	1a6fd8a3135c	1
5e5ebf7f7d0f	d8f9e0339fc8	1
dde383a4a4c3	fe751e4b7b90	1
4843054711a9	5c9b3cc022f9	1
56aead18d373	4ecc69e25550	1
608045a3c720	913da4ebf6e8	1
63501f396b07	06100c323eac	1
8831e03197d2	5a53a8c6416f	1
2827e1f92050	3f870c923483	1
04c1c5dec725	29ae59b0974d	1
85598588c1e8	4ecc69e25550	1
408289d7a970	7f06eb6168f9	1
7fe84f8bc78d	15dfbdbac906	1
04b50370cce6	c950818493a1	1
e3ed40cd3d93	5b71d2f5635a	1
e4a9f3045b12	c67aa0a5114b	1
1e40fc8be513	ddf3967ccad5	1
f3cd0faf6720	c8a3284a631a	1
8f25c7c0f222	bc316c717602	1
44a8208f35ce	d1fac6a304d3	1
07269dbffbff	845e680ceb86	1
9fbb7da08b36	fd5e8c6c05a0	1
4146167f85dc	fb75da6eab0f	1
e3fbfd1b4f6c	4ecc69e25550	1
e05c6f944b7d	15dfbdbac906	1
4ef1a1b77b63	0cb3934a3dd9	1
920f5879da61	8258633e3064	1
f249655be5a7	c67aa0a5114b	1
113e12723db2	5bb408d5ead8	1
d893df91bb15	c5b5fbf7461f	1
b5bc4eb9d440	4a3461cddaf8	1
709079e2932a	fc0a9d360ca1	1
0ce5a5c8d70b	4686043019d1	1
a084cfe0eec7	65d53aa4692d	1
8d9a3c840598	616215d048bb	1
ee22baebfd6c	e08c6cd2f6ae	1
adfced223dea	e08c6cd2f6ae	1
933ca8e0492d	281aab668d93	1
0311a9d57bc6	9f9c7f18d0dc	1
089127bd6f5c	06100c323eac	1
dc4d733ffa5e	2219269223c2	1
096b3b58c6f3	dbdf37b57127	1
3624b2cf3779	924c73377a82	1
bbe9d6cc7b88	bed3bbe19be9	1
c019f0d13f58	e08c6cd2f6ae	1
0efb3ac833a0	1eac45b2f585	1
667bd06b7363	7f06eb6168f9	1
088a945c54ea	3d75d1f6ec9e	1
bab439e2602a	ee20efdc1c60	1
8490f0b80a6a	06100c323eac	1
fbcf6f3f4776	e08c6cd2f6ae	1
355ca0cace76	a3ee9f2a6f7a	1
5aac88250f07	3419e46d7cce	1
878ac0c913dc	7b91eb12132a	1
edb7bcef251c	3989d26728f0	1
81705a3b5929	e08c6cd2f6ae	1
bef9573447fa	130c66ff939c	1
ba2a271b9014	30f2d6868639	1
08f621029220	f0b344f2820b	1
e76a9070918f	15dfbdbac906	1
d8d47d85ce3e	f1822521aa55	1
14a76614d277	602386599f5c	1
a895fb81a7b3	b92de0f11665	1
503dc246d660	4a673c6d22cd	1
3fd3740a9044	494cf73f5ac5	1
01617208fd45	439d2f6f1b0a	1
2b0ab61d3f6b	8373c9e53878	1
a7351b9ae3bb	6dd67a8143dd	1
d92537b24552	d67a16a4ec80	1
279d718dc939	4a0539469d7f	1
edb49906d5d7	3b29cd52c09c	1
21aa839c98b8	7b91eb12132a	1
3a273437319f	e08c6cd2f6ae	1
95c027b5ba33	7f06eb6168f9	1
ece9e4e0998c	72817576d7c6	1
dc80d6bada1e	332eb570d75d	1
5465ceae55d9	5497cae7bb7f	1
ba996b038aeb	6e878512cfd3	1
41bd409f6de1	3919ec5ac599	1
ae9632bf100f	767947bf20b9	1
38132b51798e	ee2e70d9e6b6	1
ccd897c283a3	4ecc69e25550	1
bd04ecaa7057	8373c9e53878	1
ac8436282fc7	16fad44f1ac8	1
919b63649362	06100c323eac	1
e85a6db907f0	cfb0ba720717	1
f0faa5e61ae0	6cfd2bc9ce08	1
2d1e9f97b76d	8ae7d260a338	1
78990dc3ecbe	3b97e22e50d3	1
6ce877b721ab	c366868647ee	1
083d7898bc98	117a6682e7fa	1
325d6241899b	3f7fd03d348e	1
cc1084626b66	15dfbdbac906	1
1f37e76a6c5b	4ec4ba44ed9a	1
64ecdd8fc2b4	d8771b1baf36	1
0d4fdf2ce8fe	c8d6d500559a	1
1361df3d339c	7b91eb12132a	1
0deabea2999b	2d018947bad0	1
c1f649347a02	2a98ecd29c80	1
5ff8f40c9345	790ade69c9d3	1
fa104927ae5b	99395dd163a0	1
56814b2ff108	5bb408d5ead8	1
f02fe45e145d	9aed03ebbf23	1
a06072eac99b	3ecb8b6f655a	1
cae2a1a2bd87	4ecc69e25550	1
b23f88dfddcf	76b25e4e25f6	1
34d7608daf84	28be33bf8865	1
5ac161381847	953b0ed7adc4	1
ea6d4325176a	853eab2435a4	1
eff5645d0a19	f51fde146dfe	1
95ee7c0f791f	be2949f41d34	1
2551a56ce0f8	f87690ef3667	1
4d1ba4e431f8	7f06eb6168f9	1
18351d654348	b80204bcffce	1
c4f96b17885e	e4d8f02130eb	1
a6d1341d6f33	a09b3ce788bc	1
f8da0f42968a	c26c76a98f7d	1
00d0c9301825	4ecc69e25550	1
cdb21b8e821f	c90881dbc366	1
8b185fe00204	4db9e7f23d61	1
86f23a154fe6	2aa9bb8b7f36	1
d849c6f0b659	1c2f0dcdbe29	1
b1d2de1278d1	6ddcdf4aba9b	1
b0a1bdd5610f	7f06eb6168f9	1
073c1e097a72	06100c323eac	1
6c3de6e60b0d	77c33e019abd	1
21e262e1ab53	99954f2f673b	1
0047907c88ae	e212a2196b7d	1
53960cfde03a	1e77cc7e0567	1
bae424d67ac5	913da4ebf6e8	1
423fc6fce97c	e57d45bb3836	1
6138f8db7510	30f0708f6910	1
19ef2f62b90d	7b91eb12132a	1
e06c6f971385	3d9a442eea92	1
2d215792319b	f824f761b352	1
9bbf09c8215b	6b63975ba219	1
f3c94e350753	06100c323eac	1
f051119bda1f	5b42b01f392b	1
0c40ed82e98a	15dfbdbac906	1
1e31af2a4365	077314a542bb	1
9d168bb83263	7b91eb12132a	1
a02af312a266	5bbe0cc1b9c4	1
a502280321f9	e08c6cd2f6ae	1
e34f2b7cd2e8	494cf73f5ac5	1
fae004aa6875	252c896e43f8	1
685a156f49a7	e97edebaf498	1
08b1ff09acc4	06100c323eac	1
7ef143296b2b	494cf73f5ac5	1
7b62fdbf74d5	c093175274ab	1
df3d4e211eb2	b97a3d2e3171	1
15a848c2fed1	e1d9a3ab5d40	1
ecca005ee67f	0f5ebf322bc0	1
a8260ec0fab0	0949f6dab3c0	1
14a6d09e3652	a3c05dc6e050	1
74496d3f1479	a297afeb956c	1
c5162c27dd68	7f06eb6168f9	1
51ce1601797e	1be9362cf0e1	1
d1ebed91207e	3dd5c9f83b9c	1
6f6a66426076	72817576d7c6	1
6f55ac22244d	12572b070b99	1
caadf78e4211	e08c6cd2f6ae	1
7c755c10c381	223013e8ae52	1
8c84648714f2	30b5c710350d	1
e528d4150b6c	15dfbdbac906	1
55b5fcbea4c1	4ecc69e25550	1
508e1377a314	883d28bbe978	1
002720b38488	7fd675a5d2aa	1
f29329197656	7b91eb12132a	1
d1ad7a6fa37d	e08c6cd2f6ae	1
0bc37e2e505e	95e298efd6f4	1
117bfa48e676	71ba32dd35dc	1
22e28fa9f0a1	2f90f8f1a894	1
882227ddf8fd	e08c6cd2f6ae	1
148263013209	06100c323eac	1
801b66b2fc51	7370ff72946b	1
bbb8260e1655	eccba48b25bd	1
566525d71c24	4ecc69e25550	1
eba3775d5975	6db3abc442e7	1
5ad8237bb6a1	4ecc69e25550	1
7dc25a89d14e	5262c93553dd	1
018578d3cfa8	d255a042c044	1
17a7675d1976	e8661a7ba9bd	1
8226fe316876	ace335d57b99	1
a9eea3c34e6c	1179abe3f3cd	1
c3a27815ddf1	4ecc69e25550	1
63a43baedf8b	7ae775c964e4	1
9684e40648f2	e08c6cd2f6ae	1
2336a641ef8e	1711cebace57	1
dc5ccde8f1db	e64fbe332083	1
251c4ca193f2	1985a1158f45	1
34a7006dcb93	22aa316b7ed4	1
d357c77195b6	06f6d84e2a09	1
3ab7b1583bb2	62d0100b8800	1
cfc5029779f5	7369b1bca804	1
fe6172e07ca3	607d1655ba3d	1
70a37c27f122	06100c323eac	1
0673c6f25bf9	b4b5fdbcda5f	1
aa99e9a46d34	15d846ead83c	1
7381e539c412	acd036ff2931	1
35ffa0354ec5	0af85d1ae003	1
7a8a49f58504	1fac0e00ba24	1
0d7fde92b79a	74b5f371dcda	1
b0a64609f3d8	db685eace249	1
7eedeb9d7e97	494cf73f5ac5	1
33f6ad0cf447	d59099d1708c	1
295cc9034af4	4c03e6582a2b	1
a17d36144ccf	487fea614630	1
e434914bb34c	1e6b54f2f2f3	1
e3c489d373a1	71dc84b1b20f	1
4fdeffb7e15d	fe6fa69080a3	1
ab3a63c0400d	4a3461cddaf8	1
35ba9476a190	15dfbdbac906	1
7d642908f658	7ab6dfe50b88	1
287e0a5ae965	15dfbdbac906	1
45884af56602	302a3fd4cacd	1
97ce0da1a294	fdec5717abe8	1
0abfc45f7f45	4ecc69e25550	1
b892307267ce	7b53158137fa	1
beaee2e3cc58	06100c323eac	1
57d169481cfe	06100c323eac	1
22bfecb2e44e	3d75d1f6ec9e	1
8d83cb4b10ee	9f5cfa1cb41f	1
79df5d2d7d5e	05d8e00c4e1a	1
813adf3ac294	7b91eb12132a	1
eb6c9a7bfb9e	392e9ab17e3e	1
882c2dc46ed7	33bc855fa0a7	1
ed33529d82a8	2ed27985e065	1
7e2cc2e1cd8e	4a5346c7146b	1
a0ae617cce51	413b44b72235	1
4827e9ae2ba8	582bc2976520	1
0a59b5f9e191	857f52aa3ccf	1
55ced3032593	8373c9e53878	1
2ba0122b73eb	d280ee500055	1
d16cac36bbb8	9287bcb5682c	1
29f2f9745f7c	494cf73f5ac5	1
f721324689d9	a7ab63930f42	1
aa65c324aac2	4309534d101d	1
7a605806483b	0b088bac90d7	1
ac179617d3f6	26e37882ea79	1
25d844780510	f8a06f4d0f98	1
5fdf48219430	32eec0b9f893	1
b7049d935421	494cf73f5ac5	1
44099f7992a2	35d1983fe100	1
c6af591fe0e9	b6e477b86ec1	1
d282c5ea7a25	a85eaa32f8a5	1
e238c4c247bb	55ac70fc14d3	1
fdaacb4f24ad	49091fa9932a	1
